advertiser_id,campaign_id,adgroup_id,ad_id,stat_time_day,stat_time_hour,gender,age,country_code,province_id,dma_id,ac,language,platform,interest_category,interest_category_tier2,interest_category_tier3,interest_category_tier4,behavior_id,placement,device_brand_id,campaign_name,adgroup_name,ad_name,ad_text,tt_app_id,tt_app_name,mobile_app_id,device_brand_name,behavior_name,action_category,action_scene,user_action,action_period,promotion_type,dpa_target_audience_type,spend,cpc,cpm,impressions,clicks,ctr,conversion,cost_per_conversion,conversion_rate,real_time_conversion,real_time_cost_per_conversion,real_time_conversion_rate,result,cost_per_result,result_rate,real_time_result,real_time_cost_per_result,real_time_result_rate
,1712292991426561,,,2021-09-30 00:00:00,,MALE,AGE_55_100,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.15,0.15,1,150,1,0.67,0,0,0,0,0,0,1,0.15,0.67,1,0.15,0.67
,1712292991426561,,,2021-10-04 00:00:00,,NONE,NONE,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-23 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.28,0,4.18,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-02 00:00:00,,NONE,NONE,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-25 00:00:00,,FEMALE,AGE_13_17,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-24 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-02 00:00:00,,MALE,AGE_25_34,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-25 00:00:00,,FEMALE,AGE_35_44,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-14 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,3.95,0,9.25,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-19 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.68,0,4.5,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-17 00:00:00,,FEMALE,AGE_25_34,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.34,0,5.31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-16 00:00:00,,FEMALE,AGE_35_44,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.19,0,6.55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-21 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.5,0,3.31,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710137408454705,,,2021-09-15 00:00:00,,FEMALE,AGE_45_54,,,,,,,,,,,,,,Florese 2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-23 00:00:00,,FEMALE,AGE_13_17,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.04,0,1.48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-23 00:00:00,,FEMALE,AGE_35_44,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.07,0,5.38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-23 00:00:00,,FEMALE,AGE_45_54,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.02,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-03 00:00:00,,NONE,NONE,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-02 00:00:00,,MALE,AGE_35_44,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.23,0.12,1.04,222,2,0.9,0,0,0,0,0,0,2,0.115,0.9,2,0.115,0.9
,1712292991426561,,,2021-09-30 00:00:00,,MALE,AGE_45_54,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.14,0.14,1.2,117,1,0.85,0,0,0,0,0,0,1,0.14,0.85,1,0.14,0.85
,1712292991426561,,,2021-10-04 00:00:00,,MALE,AGE_35_44,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.1,0.1,0.47,212,1,0.47,0,0,0,0,0,0,1,0.1,0.47,1,0.1,0.47
,1710135894381586,,,2021-09-14 00:00:00,,FEMALE,AGE_13_17,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,2.27,0,10.61,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-02 00:00:00,,FEMALE,AGE_25_34,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-04 00:00:00,,FEMALE,AGE_25_34,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.31,0.1,8.16,38,3,7.89,0,0,0,0,0,0,3,0.1033,7.89,3,0.1033,7.89
,1712292991426561,,,2021-10-02 00:00:00,,FEMALE,AGE_45_54,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.18,0.09,2.34,77,2,2.6,0,0,0,0,0,0,2,0.09,2.6,2,0.09,2.6
,1710135894381586,,,2021-09-21 00:00:00,,FEMALE,AGE_45_54,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.02,0,6.67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-09-30 00:00:00,,MALE,AGE_25_34,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-04 00:00:00,,FEMALE,AGE_13_17,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,7.3,0.12,1.65,4430,62,1.4,1,7.3,1.61,1,7.3,1.61,62,0.1177,1.4,62,0.1177,1.4
,1710137408454705,,,2021-09-15 00:00:00,,FEMALE,AGE_25_34,,,,,,,,,,,,,,Florese 2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-01 00:00:00,,MALE,AGE_45_54,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0.12,0.12,1.11,108,1,0.93,0,0,0,0,0,0,1,0.12,0.93,1,0.12,0.93
,1710135894381586,,,2021-09-22 00:00:00,,FEMALE,AGE_25_34,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.24,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710135894381586,,,2021-09-18 00:00:00,,FEMALE,AGE_18_24,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.82,0,5.36,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1710137408454705,,,2021-09-14 00:00:00,,FEMALE,AGE_13_17,,,,,,,,,,,,,,Florese 2,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-01 00:00:00,,MALE,AGE_18_24,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,1.1,0.16,1.96,561,7,1.25,0,0,0,0,0,0,7,0.1571,1.25,7,0.1571,1.25
,1710135894381586,,,2021-09-23 00:00:00,,FEMALE,AGE_55_100,,,,,,,,,,,,,,Florese Test 1,,,,,,,,,,,,,,,0.01,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1712292991426561,,,2021-10-01 00:00:00,,NONE,NONE,,,,,,,,,,,,,,Traffic20210930123839,,,,,,,,,,,,,,,0,0,0,4,0,0,10,0,0,10,0,0,0,0,0,0,0,0
